Name,HeadCount,percentageOfFacesDetected
12864.jpg,2,33.33333333333333
12865.jpg,2,50.0
12866.jpg,3,75.0
12867.jpg,10,111.11111111111111
12868.jpg,4,50.0
12870.jpg,4,200.0
12871.jpg,5,50.0
12872.jpg,0,0.0
12873.jpg,2,66.66666666666666
12874.jpg,2,66.66666666666666
12875.jpg,1,33.33333333333333
12876.jpg,2,66.66666666666666
12879.jpg,1,14.285714285714285
12881.jpg,2,66.66666666666666
12882.jpg,2,50.0
12883.jpg,4,133.33333333333331
12884.jpg,5,125.0
12885.jpg,3,75.0
12887.jpg,2,50.0
12890.jpg,2,66.66666666666666
12892.jpg,5,100.0
12893.jpg,4,133.33333333333331
12894.jpg,6,75.0
12895.jpg,7,63.63636363636363
12897.jpg,5,100.0
12898.jpg,3,75.0
12899.jpg,5,125.0
12900.jpg,5,125.0
12902.jpg,4,100.0
12903.jpg,4,100.0
12904.jpg,4,100.0
12907.jpg,2,50.0
12909.jpg,4,100.0
12910.jpg,2,50.0
12911.jpg,2,50.0
12914.jpg,3,150.0
12916.jpg,2,66.66666666666666
12918.jpg,2,40.0
12921.jpg,4,133.33333333333331
12922.jpg,4,66.66666666666666
12923.jpg,2,33.33333333333333
12924.jpg,4,66.66666666666666
12925.jpg,2,100.0
12926.jpg,3,150.0
12929.jpg,2,100.0
12931.jpg,0,0.0
12933.jpg,0,0.0
12934.jpg,5,71.42857142857143
12935.jpg,3,150.0
12937.jpg,8,114.28571428571428
12938.jpg,3,150.0
12941.jpg,3,100.0
12942.jpg,7,100.0
12943.jpg,1,7.142857142857142
12944.jpg,2,15.384615384615385
12945.jpg,3,27.27272727272727
12947.jpg,1,33.33333333333333
12949.jpg,4,100.0
12950.jpg,4,40.0
12951.jpg,4,66.66666666666666
12953.jpg,7,53.84615384615385
12955.jpg,3,100.0
12956.jpg,3,150.0
12957.jpg,1,50.0
12958.jpg,1,33.33333333333333
12961.jpg,0,0.0
12962.jpg,2,100.0
12963.jpg,0,0.0
12964.jpg,2,50.0
12965.jpg,2,66.66666666666666
12967.jpg,6,85.71428571428571
12969.jpg,1,50.0
12970.jpg,0,0.0
12972.jpg,2,66.66666666666666
12973.jpg,1,50.0
12974.jpg,2,66.66666666666666
12976.jpg,2,28.57142857142857
12977.jpg,0,0.0
12978.jpg,8,133.33333333333331
12980.jpg,5,100.0
12981.jpg,5,83.33333333333334
12983.jpg,3,60.0
12986.jpg,2,66.66666666666666
12987.jpg,3,75.0
12988.jpg,4,100.0
12990.jpg,4,100.0
12991.jpg,4,100.0
12992.jpg,4,80.0
12993.jpg,6,120.0
12997.jpg,6,50.0
12998.jpg,0,0.0
12999.jpg,4,66.66666666666666
13000.jpg,3,60.0
13001.jpg,9,112.5
13002.jpg,0,0.0
13003.jpg,5,83.33333333333334
13004.jpg,9,150.0
13005.jpg,5,83.33333333333334
13006.jpg,5,83.33333333333334
13007.jpg,1,25.0
13008.jpg,6,150.0
13009.jpg,7,77.77777777777779
13012.jpg,8,80.0
13016.jpg,16,57.14285714285714
13017.jpg,3,16.666666666666664
13018.jpg,1,25.0
13019.jpg,4,133.33333333333331
13021.jpg,3,100.0
13022.jpg,3,100.0
13023.jpg,4,57.14285714285714
13025.jpg,0,0.0
13026.jpg,9,81.81818181818183
13028.jpg,4,44.44444444444444
13030.jpg,3,75.0
13032.jpg,5,55.55555555555556
13033.jpg,5,83.33333333333334
13034.jpg,4,66.66666666666666
13035.jpg,2,15.384615384615385
13036.jpg,1,9.090909090909092
13037.jpg,3,27.27272727272727
13039.jpg,3,33.33333333333333
13047.jpg,0,0.0
13049.jpg,0,0.0
13050.jpg,2,11.76470588235294
13051.jpg,1,33.33333333333333
13053.jpg,6,100.0
13055.jpg,5,125.0
13056.jpg,5,100.0
13057.jpg,1,50.0
13058.jpg,1,33.33333333333333
13059.jpg,1,33.33333333333333
13060.jpg,6,100.0
13061.jpg,4,100.0
13062.jpg,4,133.33333333333331
13063.jpg,1,50.0
13064.jpg,4,133.33333333333331
13067.jpg,1,50.0
13068.jpg,4,133.33333333333331
13069.jpg,0,0.0
13070.jpg,4,133.33333333333331
13071.jpg,4,133.33333333333331
13072.jpg,1,33.33333333333333
13075.jpg,0,0.0
13076.jpg,3,75.0
13077.jpg,7,140.0
13078.jpg,4,80.0
13079.jpg,0,0.0
13080.jpg,4,133.33333333333331
13081.jpg,6,150.0
13083.jpg,4,100.0
13084.jpg,4,100.0
13085.jpg,2,100.0
13086.jpg,2,50.0
13088.jpg,3,37.5
13089.jpg,2,25.0
13090.jpg,2,25.0
13093.jpg,4,80.0
13094.jpg,4,100.0
13095.jpg,4,100.0
13097.jpg,1,10.0
13098.jpg,3,37.5
13099.jpg,5,62.5
13100.jpg,7,140.0
13101.jpg,6,150.0
13102.jpg,5,125.0
13103.jpg,5,250.0
13104.jpg,4,80.0
13106.jpg,2,50.0
13107.jpg,2,50.0
13108.jpg,2,100.0
13109.jpg,3,150.0
13110.jpg,1,50.0
13111.jpg,6,100.0
13112.jpg,2,100.0
13114.jpg,4,200.0
13115.jpg,2,100.0
13116.jpg,2,100.0
13117.jpg,0,0.0
13122.jpg,2,100.0
13124.jpg,2,50.0
13125.jpg,1,50.0
13126.jpg,6,120.0
13127.jpg,1,11.11111111111111
13129.jpg,6,66.66666666666666
13130.jpg,9,100.0
13135.jpg,4,133.33333333333331
13136.jpg,6,85.71428571428571
13139.jpg,4,100.0
13140.jpg,4,100.0
13142.jpg,1,25.0
13143.jpg,3,60.0
13144.jpg,2,66.66666666666666
13146.jpg,2,100.0
13148.jpg,3,60.0
13149.jpg,2,33.33333333333333
13151.jpg,4,66.66666666666666
13152.jpg,4,100.0
13153.jpg,1,33.33333333333333
13154.jpg,1,33.33333333333333
13155.jpg,3,60.0
13156.jpg,2,33.33333333333333
13157.jpg,3,60.0
13160.jpg,3,42.857142857142854
13161.jpg,4,100.0
13162.jpg,2,66.66666666666666
13163.jpg,4,100.0
13164.jpg,5,100.0
13166.jpg,4,80.0
13167.jpg,0,0.0
13168.jpg,0,0.0
13169.jpg,4,66.66666666666666
13172.jpg,13,86.66666666666667
13173.jpg,5,62.5
13175.jpg,1,33.33333333333333
13176.jpg,4,80.0
13177.jpg,7,50.0
13179.jpg,4,57.14285714285714
13180.jpg,3,42.857142857142854
13181.jpg,3,75.0
13184.jpg,0,0.0
13185.jpg,4,66.66666666666666
13187.jpg,7,70.0
13188.jpg,4,66.66666666666666
13189.jpg,3,100.0
13191.jpg,1,100.0
13192.jpg,5,71.42857142857143
13194.jpg,1,33.33333333333333
13195.jpg,3,150.0
13196.jpg,0,0.0
13197.jpg,3,100.0
13198.jpg,3,100.0
13199.jpg,5,83.33333333333334
13200.jpg,1,50.0
13202.jpg,1,25.0
13204.jpg,3,75.0
13205.jpg,3,100.0
13206.jpg,3,100.0
13207.jpg,2,66.66666666666666
13208.jpg,0,0.0
13209.jpg,5,100.0
13210.jpg,0,0.0
13211.jpg,6,120.0
13212.jpg,0,0.0
13213.jpg,0,0.0
13214.jpg,2,50.0
13215.jpg,3,60.0
13217.jpg,3,75.0
13218.jpg,3,100.0
13220.jpg,3,100.0
13222.jpg,1,50.0
13226.jpg,7,140.0
13229.jpg,0,0.0
13230.jpg,5,125.0
13232.jpg,4,57.14285714285714
13233.jpg,4,66.66666666666666
13234.jpg,2,40.0
13235.jpg,2,100.0
13237.jpg,7,116.66666666666667
13239.jpg,3,100.0
13240.jpg,0,0.0
13241.jpg,1,50.0
13242.jpg,4,80.0
13244.jpg,1,50.0
13245.jpg,2,66.66666666666666
13247.jpg,4,100.0
13248.jpg,4,80.0
13249.jpg,3,100.0
13250.jpg,3,150.0
13253.jpg,4,200.0
13254.jpg,2,100.0
13255.jpg,3,150.0
13256.jpg,3,60.0
13257.jpg,4,100.0
13260.jpg,3,75.0
13261.jpg,1,33.33333333333333
13262.jpg,2,66.66666666666666
13263.jpg,1,25.0
13264.jpg,5,125.0
13265.jpg,0,0.0
13267.jpg,1,16.666666666666664
13269.jpg,1,11.11111111111111
13272.jpg,2,100.0
13274.jpg,2,66.66666666666666
13275.jpg,2,66.66666666666666
13278.jpg,2,66.66666666666666
13279.jpg,1,33.33333333333333
13280.jpg,6,85.71428571428571
13281.jpg,7,100.0
13282.jpg,3,42.857142857142854
13284.jpg,4,66.66666666666666
13285.jpg,3,42.857142857142854
13286.jpg,4,100.0
13288.jpg,15,88.23529411764706
13289.jpg,4,66.66666666666666
13290.jpg,5,166.66666666666669
13291.jpg,3,33.33333333333333
13292.jpg,0,0.0
13293.jpg,0,0.0
13295.jpg,0,0.0
13296.jpg,4,200.0
13297.jpg,3,150.0
13298.jpg,3,150.0
13299.jpg,2,100.0
13300.jpg,1,50.0
13302.jpg,5,83.33333333333334
13303.jpg,5,125.0
13304.jpg,5,125.0
13305.jpg,0,0.0
13306.jpg,2,50.0
13308.jpg,1,25.0
13310.jpg,1,33.33333333333333
13311.jpg,3,150.0
13312.jpg,1,33.33333333333333
13313.jpg,1,50.0
13314.jpg,2,33.33333333333333
13315.jpg,1,25.0
13317.jpg,3,60.0
13318.jpg,2,66.66666666666666
13319.jpg,9,64.28571428571429
13320.jpg,1,33.33333333333333
13321.jpg,3,60.0
13322.jpg,4,80.0
13325.jpg,6,85.71428571428571
13326.jpg,3,100.0
13327.jpg,4,44.44444444444444
13328.jpg,3,50.0
13330.jpg,5,100.0
13331.jpg,5,100.0
13334.jpg,6,85.71428571428571
13335.jpg,7,50.0
13338.jpg,4,133.33333333333331
13339.jpg,4,133.33333333333331
13341.jpg,1,33.33333333333333
13345.jpg,4,133.33333333333331
13346.jpg,4,133.33333333333331
13348.jpg,2,66.66666666666666
13352.jpg,2,66.66666666666666
13353.jpg,2,100.0
13354.jpg,6,75.0
13355.jpg,5,125.0
13357.jpg,13,59.09090909090909
13359.jpg,6,75.0
13360.jpg,3,75.0
13361.jpg,2,100.0
13362.jpg,0,0.0
13363.jpg,3,150.0
13364.jpg,1,50.0
13365.jpg,3,100.0
13367.jpg,3,150.0
13369.jpg,3,100.0
13370.jpg,3,100.0
13371.jpg,5,166.66666666666669
13372.jpg,2,66.66666666666666
13377.jpg,1,50.0
13378.jpg,5,55.55555555555556
13379.jpg,4,66.66666666666666
13380.jpg,6,60.0
13381.jpg,2,100.0
13382.jpg,0,0.0
13384.jpg,0,0.0
13385.jpg,1,14.285714285714285
13388.jpg,3,100.0
13389.jpg,4,133.33333333333331
13392.jpg,3,75.0
13393.jpg,4,133.33333333333331
13394.jpg,9,64.28571428571429
13395.jpg,2,66.66666666666666
13396.jpg,1,12.5
13397.jpg,5,100.0
13398.jpg,2,33.33333333333333
13401.jpg,13,46.42857142857143
13402.jpg,4,28.57142857142857
13403.jpg,8,114.28571428571428
13404.jpg,4,50.0
13406.jpg,0,0.0
13407.jpg,2,50.0
13409.jpg,2,25.0
13411.jpg,3,12.5
13413.jpg,11,84.61538461538461
13415.jpg,4,66.66666666666666
13416.jpg,8,66.66666666666666
13418.jpg,2,40.0
13419.jpg,2,50.0
13420.jpg,3,37.5
13421.jpg,3,50.0
13422.jpg,5,31.25
13424.jpg,8,133.33333333333331
13425.jpg,0,0.0
13426.jpg,0,0.0
13427.jpg,3,60.0
13428.jpg,6,120.0
13431.jpg,9,150.0
13434.jpg,3,60.0
13435.jpg,2,40.0
13437.jpg,3,60.0
13440.jpg,2,66.66666666666666
13441.jpg,2,66.66666666666666
13442.jpg,2,66.66666666666666
13444.jpg,2,66.66666666666666
13445.jpg,2,10.526315789473683
13446.jpg,4,40.0
13447.jpg,2,28.57142857142857
13448.jpg,1,14.285714285714285
13450.jpg,8,133.33333333333331
13452.jpg,0,0.0
13454.jpg,2,100.0
13455.jpg,1,33.33333333333333
13456.jpg,1,33.33333333333333
13459.jpg,8,72.72727272727273
13460.jpg,1,25.0
13461.jpg,6,85.71428571428571
13462.jpg,8,100.0
13463.jpg,2,200.0
13464.jpg,5,100.0
13465.jpg,6,200.0
13466.jpg,8,114.28571428571428
13467.jpg,0,0.0
13469.jpg,3,75.0
13470.jpg,3,100.0
13471.jpg,1,33.33333333333333
13472.jpg,3,75.0
13473.jpg,1,20.0
13474.jpg,4,133.33333333333331
13475.jpg,2,66.66666666666666
13476.jpg,2,100.0
13477.jpg,2,100.0
13478.jpg,3,150.0
13479.jpg,0,0.0
13480.jpg,3,150.0
13481.jpg,2,50.0
13482.jpg,3,75.0
13483.jpg,2,50.0
13484.jpg,0,0.0
13486.jpg,3,100.0
13487.jpg,0,0.0
13488.jpg,0,0.0
13489.jpg,0,0.0
13491.jpg,5,71.42857142857143
13492.jpg,7,116.66666666666667
13495.jpg,8,114.28571428571428
13496.jpg,7,100.0
13497.jpg,6,120.0
13498.jpg,3,50.0
13502.jpg,2,100.0
13503.jpg,1,33.33333333333333
13504.jpg,3,100.0
13508.jpg,6,120.0
13509.jpg,7,140.0
13510.jpg,6,120.0
13512.jpg,5,125.0
13513.jpg,1,25.0
13515.jpg,2,100.0
13516.jpg,1,33.33333333333333
13517.jpg,4,80.0
13518.jpg,4,80.0
13519.jpg,5,125.0
13520.jpg,3,75.0
13521.jpg,6,200.0
13524.jpg,0,0.0
13525.jpg,5,125.0
13526.jpg,1,33.33333333333333
13530.jpg,2,66.66666666666666
13531.jpg,3,100.0
13532.jpg,4,133.33333333333331
13533.jpg,2,66.66666666666666
13535.jpg,3,100.0
13536.jpg,2,50.0
13537.jpg,4,66.66666666666666
13538.jpg,2,66.66666666666666
13540.jpg,2,100.0
13541.jpg,4,100.0
13542.jpg,5,125.0
13543.jpg,3,75.0
13544.jpg,7,116.66666666666667
13546.jpg,1,33.33333333333333
13547.jpg,1,33.33333333333333
13549.jpg,3,100.0
13551.jpg,2,100.0
13552.jpg,6,120.0
13554.jpg,1,50.0
13555.jpg,1,25.0
13557.jpg,4,100.0
13559.jpg,4,66.66666666666666
13560.jpg,2,33.33333333333333
13561.jpg,5,125.0
13562.jpg,3,75.0
13563.jpg,3,75.0
13564.jpg,2,50.0
13566.jpg,2,50.0
13568.jpg,3,150.0
13569.jpg,1,50.0
13570.jpg,2,28.57142857142857
13573.jpg,5,83.33333333333334
13574.jpg,1,25.0
13575.jpg,4,133.33333333333331
13576.jpg,6,120.0
13578.jpg,1,33.33333333333333
13579.jpg,1,33.33333333333333
13581.jpg,3,75.0
13582.jpg,1,50.0
13583.jpg,1,50.0
13584.jpg,6,200.0
13585.jpg,1,50.0
13586.jpg,3,75.0
13587.jpg,3,75.0
13588.jpg,4,100.0
13589.jpg,3,60.0
13590.jpg,4,80.0
13591.jpg,5,100.0
13592.jpg,1,25.0
13596.jpg,0,0.0
13597.jpg,2,66.66666666666666
13599.jpg,3,75.0
13602.jpg,0,0.0
13603.jpg,1,25.0
13604.jpg,2,66.66666666666666
13605.jpg,3,100.0
13606.jpg,4,100.0
13607.jpg,3,100.0
13609.jpg,3,75.0
13610.jpg,2,40.0
13611.jpg,1,12.5
13613.jpg,4,66.66666666666666
13615.jpg,3,75.0
13616.jpg,8,133.33333333333331
13618.jpg,5,125.0
13619.jpg,1,25.0
13621.jpg,3,100.0
13622.jpg,5,125.0
13624.jpg,5,100.0
13626.jpg,2,66.66666666666666
13627.jpg,0,0.0
13629.jpg,5,125.0
13630.jpg,5,125.0
13631.jpg,4,100.0
13632.jpg,3,100.0
13635.jpg,3,75.0
13636.jpg,3,75.0
13637.jpg,4,100.0
13640.jpg,7,140.0
13641.jpg,4,133.33333333333331
13642.jpg,4,133.33333333333331
13644.jpg,1,50.0
13646.jpg,5,100.0
13647.jpg,2,100.0
13648.jpg,5,125.0
13649.jpg,4,100.0
13650.jpg,4,66.66666666666666
13651.jpg,6,120.0
13652.jpg,1,25.0
13653.jpg,1,50.0
13654.jpg,4,100.0
13655.jpg,3,100.0
13657.jpg,3,150.0
13658.jpg,4,100.0
13659.jpg,2,50.0
13662.jpg,2,66.66666666666666
13664.jpg,3,100.0
13665.jpg,1,33.33333333333333
13666.jpg,2,33.33333333333333
13667.jpg,9,225.0
13669.jpg,2,50.0
13670.jpg,3,75.0
13671.jpg,3,50.0
13672.jpg,3,75.0
13675.jpg,4,80.0
13676.jpg,4,80.0
13677.jpg,2,50.0
13678.jpg,2,66.66666666666666
13679.jpg,2,25.0
13680.jpg,3,75.0
13682.jpg,0,0.0
13683.jpg,3,75.0
13686.jpg,2,50.0
13687.jpg,2,50.0
13688.jpg,1,25.0
13691.jpg,1,25.0
13692.jpg,2,50.0
13693.jpg,4,100.0
13694.jpg,1,33.33333333333333
13695.jpg,3,75.0
13696.jpg,1,25.0
13699.jpg,0,0.0
13701.jpg,5,125.0
13704.jpg,4,100.0
13705.jpg,5,125.0
13706.jpg,4,100.0
13707.jpg,6,120.0
13708.jpg,5,83.33333333333334
13710.jpg,1,25.0
13713.jpg,2,50.0
13714.jpg,5,100.0
13715.jpg,2,66.66666666666666
13716.jpg,2,66.66666666666666
13717.jpg,1,33.33333333333333
13718.jpg,1,25.0
13719.jpg,5,125.0
13720.jpg,3,75.0
13722.jpg,4,100.0
13723.jpg,3,75.0
13724.jpg,3,100.0
13725.jpg,0,0.0
13727.jpg,1,33.33333333333333
13731.jpg,4,133.33333333333331
13732.jpg,2,50.0
13733.jpg,2,50.0
13735.jpg,3,100.0
13736.jpg,5,166.66666666666669
13737.jpg,3,100.0
13738.jpg,5,62.5
13739.jpg,1,25.0
13740.jpg,9,150.0
13741.jpg,5,125.0
13742.jpg,2,50.0
13743.jpg,3,100.0
13744.jpg,2,66.66666666666666
13747.jpg,2,50.0
13748.jpg,3,100.0
13749.jpg,2,66.66666666666666
13751.jpg,4,100.0
13752.jpg,1,33.33333333333333
13753.jpg,1,33.33333333333333
13754.jpg,4,100.0
13755.jpg,2,66.66666666666666
13756.jpg,0,0.0
13759.jpg,1,33.33333333333333
13760.jpg,1,33.33333333333333
13761.jpg,4,133.33333333333331
13762.jpg,0,0.0
13763.jpg,0,0.0
13764.jpg,3,75.0
13766.jpg,2,66.66666666666666
13768.jpg,0,0.0
13769.jpg,4,133.33333333333331
13770.jpg,4,133.33333333333331
13772.jpg,4,133.33333333333331
13773.jpg,4,133.33333333333331
13775.jpg,0,0.0
13777.jpg,3,75.0
13778.jpg,5,100.0
13779.jpg,5,125.0
13780.jpg,3,75.0
13782.jpg,4,100.0
13783.jpg,1,16.666666666666664
13786.jpg,2,50.0
13789.jpg,4,100.0
13790.jpg,3,75.0
13791.jpg,5,125.0
13793.jpg,4,100.0
13794.jpg,3,75.0
13795.jpg,2,66.66666666666666
13797.jpg,3,75.0
13798.jpg,4,100.0
13799.jpg,6,150.0
13800.jpg,1,50.0
13802.jpg,1,33.33333333333333
13805.jpg,2,66.66666666666666
13806.jpg,2,66.66666666666666
13807.jpg,1,33.33333333333333
13808.jpg,4,100.0
13812.jpg,2,66.66666666666666
13813.jpg,1,33.33333333333333
13817.jpg,2,66.66666666666666
13819.jpg,4,133.33333333333331
13820.jpg,0,0.0
13821.jpg,3,60.0
13822.jpg,5,71.42857142857143
13823.jpg,3,100.0
13824.jpg,3,100.0
13826.jpg,4,133.33333333333331
13828.jpg,3,75.0
13829.jpg,3,75.0
13830.jpg,2,50.0
13831.jpg,4,80.0
13833.jpg,5,125.0
13834.jpg,6,120.0
13836.jpg,2,25.0
13837.jpg,1,100.0
13838.jpg,3,75.0
13839.jpg,6,150.0
13840.jpg,0,0.0
13841.jpg,0,0.0
13842.jpg,7,700.0
13843.jpg,5,62.5
13844.jpg,4,80.0
13845.jpg,3,42.857142857142854
13846.jpg,8,100.0
13847.jpg,3,60.0
13848.jpg,5,100.0
13849.jpg,8,88.88888888888889
13850.jpg,3,75.0
13852.jpg,5,100.0
13853.jpg,3,100.0
13854.jpg,4,66.66666666666666
13857.jpg,3,60.0
13858.jpg,5,100.0
13861.jpg,3,42.857142857142854
13862.jpg,3,42.857142857142854
13864.jpg,1,50.0
13865.jpg,2,66.66666666666666
13866.jpg,2,100.0
13871.jpg,1,33.33333333333333
13872.jpg,3,150.0
13875.jpg,4,133.33333333333331
13878.jpg,0,0.0
13880.jpg,3,150.0
13881.jpg,3,150.0
13882.jpg,3,150.0
13884.jpg,5,250.0
13885.jpg,2,100.0
13886.jpg,2,100.0
13887.jpg,0,0.0
13890.jpg,1,50.0
13892.jpg,2,100.0
13894.jpg,2,100.0
13895.jpg,2,100.0
13896.jpg,2,100.0
13897.jpg,3,150.0
13898.jpg,3,150.0
13899.jpg,4,133.33333333333331
13900.jpg,3,150.0
13903.jpg,2,100.0
13906.jpg,3,150.0
13907.jpg,2,100.0
13908.jpg,1,50.0
13912.jpg,1,50.0
13913.jpg,0,0.0
13914.jpg,2,100.0
13915.jpg,1,33.33333333333333
13916.jpg,0,0.0
13917.jpg,2,100.0
13919.jpg,0,0.0
13921.jpg,0,0.0
13924.jpg,2,100.0
13925.jpg,2,100.0
13927.jpg,2,100.0
13928.jpg,0,0.0
13929.jpg,2,100.0
13931.jpg,3,150.0
13932.jpg,1,25.0
13934.jpg,2,100.0
13935.jpg,0,0.0
13936.jpg,2,100.0
13937.jpg,3,150.0
13940.jpg,1,50.0
13941.jpg,1,50.0
13942.jpg,1,50.0
13945.jpg,1,50.0
13947.jpg,4,100.0
13950.jpg,1,50.0
13951.jpg,2,100.0
13952.jpg,4,200.0
13953.jpg,2,100.0
13954.jpg,4,200.0
13955.jpg,7,350.0
13956.jpg,1,50.0
13957.jpg,2,100.0
13958.jpg,3,150.0
13960.jpg,4,100.0
13961.jpg,4,133.33333333333331
13962.jpg,2,66.66666666666666
13963.jpg,4,100.0
13964.jpg,1,33.33333333333333
13966.jpg,1,25.0
13967.jpg,2,50.0
13968.jpg,1,25.0
13969.jpg,2,50.0
13970.jpg,1,25.0
13971.jpg,3,75.0
13972.jpg,5,125.0
13974.jpg,2,66.66666666666666
13978.jpg,2,100.0
13979.jpg,4,133.33333333333331
13980.jpg,1,50.0
13982.jpg,1,25.0
13983.jpg,2,50.0
13985.jpg,1,50.0
13987.jpg,0,0.0
13988.jpg,6,200.0
13989.jpg,5,250.0
13990.jpg,4,200.0
13992.jpg,2,50.0
13993.jpg,2,100.0
13995.jpg,1,50.0
13996.jpg,2,100.0
13997.jpg,1,50.0
13999.jpg,2,50.0
14000.jpg,3,150.0
14001.jpg,6,200.0
14002.jpg,0,0.0
14003.jpg,1,33.33333333333333
14004.jpg,4,133.33333333333331
14007.jpg,6,200.0
14008.jpg,5,166.66666666666669
14010.jpg,4,133.33333333333331
14012.jpg,1,50.0
14013.jpg,4,133.33333333333331
14015.jpg,1,16.666666666666664
14017.jpg,3,33.33333333333333
14018.jpg,0,0.0
14020.jpg,4,100.0
14022.jpg,1,33.33333333333333
14023.jpg,4,80.0
14025.jpg,2,200.0
14026.jpg,3,100.0
14028.jpg,9,150.0
14030.jpg,2,25.0
14032.jpg,1,33.33333333333333
14033.jpg,1,33.33333333333333
14034.jpg,4,50.0
14036.jpg,10,40.0
14037.jpg,2,40.0
14039.jpg,3,42.857142857142854
14041.jpg,2,40.0
14043.jpg,7,87.5
14044.jpg,10,66.66666666666666
14047.jpg,1,33.33333333333333
14048.jpg,1,50.0
14049.jpg,0,0.0
14050.jpg,1,20.0
14052.jpg,3,60.0
14053.jpg,1,50.0
14054.jpg,3,100.0
14057.jpg,1,20.0
14059.jpg,6,50.0
14061.jpg,2,66.66666666666666
14062.jpg,2,40.0
14064.jpg,1,33.33333333333333
14065.jpg,3,37.5
14067.jpg,5,38.46153846153847
14068.jpg,2,22.22222222222222
14069.jpg,8,34.78260869565217
14070.jpg,4,18.181818181818183
14071.jpg,1,8.333333333333332
14072.jpg,1,25.0
14073.jpg,4,100.0
14074.jpg,2,50.0
14075.jpg,1,25.0
14076.jpg,0,0.0
14077.jpg,4,80.0
14078.jpg,5,125.0
14079.jpg,3,75.0
14080.jpg,4,100.0
14081.jpg,4,100.0
14082.jpg,0,0.0
14083.jpg,2,50.0
14084.jpg,2,100.0
14085.jpg,0,0.0
14086.jpg,2,100.0
14087.jpg,2,50.0
14088.jpg,1,16.666666666666664
14089.jpg,5,166.66666666666669
14090.jpg,1,20.0
14092.jpg,1,50.0
14096.jpg,5,100.0
14097.jpg,2,66.66666666666666
14098.jpg,2,66.66666666666666
14101.jpg,4,100.0
14104.jpg,2,50.0
14108.jpg,3,75.0
14109.jpg,5,55.55555555555556
14110.jpg,6,85.71428571428571
14111.jpg,5,71.42857142857143
14112.jpg,7,70.0
14116.jpg,4,44.44444444444444
14118.jpg,8,66.66666666666666
14119.jpg,2,33.33333333333333
14120.jpg,4,100.0
14122.jpg,4,44.44444444444444
14124.jpg,1,10.0
14125.jpg,1,25.0
14126.jpg,4,80.0
14127.jpg,6,85.71428571428571
14128.jpg,5,83.33333333333334
14129.jpg,2,100.0
14130.jpg,4,100.0
14133.jpg,7,87.5
14134.jpg,5,33.33333333333333
14135.jpg,12,109.09090909090908
14136.jpg,4,50.0
14138.jpg,4,28.57142857142857
14139.jpg,2,28.57142857142857
14143.jpg,4,57.14285714285714
14144.jpg,2,100.0
14145.jpg,4,100.0
14146.jpg,5,166.66666666666669
14147.jpg,1,33.33333333333333
14148.jpg,3,100.0
14149.jpg,3,60.0
14150.jpg,2,28.57142857142857
14151.jpg,5,100.0
14152.jpg,4,80.0
14153.jpg,7,140.0
14154.jpg,3,60.0
14156.jpg,3,60.0
14158.jpg,2,66.66666666666666
14159.jpg,4,100.0
14160.jpg,0,0.0
14161.jpg,2,40.0
14162.jpg,6,120.0
14164.jpg,3,100.0
14165.jpg,5,83.33333333333334
14166.jpg,4,66.66666666666666
14167.jpg,0,0.0
14169.jpg,4,80.0
14171.jpg,4,100.0
14172.jpg,2,66.66666666666666
14174.jpg,5,125.0
14177.jpg,2,66.66666666666666
14178.jpg,4,80.0
14181.jpg,4,80.0
14182.jpg,3,60.0
14186.jpg,3,75.0
14187.jpg,3,60.0
14189.jpg,3,60.0
14191.jpg,0,0.0
14192.jpg,5,83.33333333333334
14193.jpg,5,100.0
14196.jpg,10,142.85714285714286
14198.jpg,5,62.5
14201.jpg,4,80.0
14202.jpg,1,20.0
14203.jpg,3,100.0
14204.jpg,2,50.0
14205.jpg,0,0.0
14206.jpg,3,75.0
14207.jpg,4,100.0
14208.jpg,4,100.0
14209.jpg,1,25.0
14210.jpg,4,100.0
14211.jpg,2,40.0
14213.jpg,4,80.0
14214.jpg,0,0.0
14215.jpg,7,140.0
14216.jpg,3,60.0
14218.jpg,3,75.0
14219.jpg,1,16.666666666666664
14221.jpg,1,16.666666666666664
14222.jpg,0,0.0
14225.jpg,3,60.0
14226.jpg,6,120.0
14227.jpg,2,40.0
14229.jpg,2,40.0
14230.jpg,6,120.0
14231.jpg,5,100.0
14232.jpg,4,80.0
14233.jpg,2,40.0
14235.jpg,5,100.0
14236.jpg,7,140.0
14237.jpg,5,83.33333333333334
14238.jpg,4,66.66666666666666
14241.jpg,6,120.0
14242.jpg,6,120.0
14243.jpg,6,120.0
14244.jpg,3,75.0
14245.jpg,3,75.0
14247.jpg,8,160.0
14248.jpg,3,60.0
14250.jpg,5,100.0
14252.jpg,4,80.0
14253.jpg,4,80.0
14254.jpg,5,83.33333333333334
14256.jpg,2,66.66666666666666
14259.jpg,2,66.66666666666666
14261.jpg,4,133.33333333333331
14262.jpg,4,133.33333333333331
14263.jpg,5,125.0
14264.jpg,3,100.0
14265.jpg,1,20.0
14266.jpg,1,20.0
14268.jpg,2,40.0
14269.jpg,3,60.0
14270.jpg,2,40.0
14271.jpg,4,80.0
14272.jpg,4,80.0
14273.jpg,8,160.0
14275.jpg,1,25.0
14276.jpg,2,40.0
14277.jpg,2,50.0
14278.jpg,2,40.0
14279.jpg,5,100.0
14281.jpg,4,80.0
14282.jpg,3,60.0
14283.jpg,6,60.0
